fname,labels
bbb14d80.wav,Male_speech_and_man_speaking
bbb6a405.wav,Buzz
bbb8a410.wav,Accordion
bbc16acb.wav,Harmonica
bbc2b7b1.wav,Computer_keyboard
bbc38592.wav,Waves_and_surf
bbc8c709.wav,Female_speech_and_woman_speaking
bbcd18e5.wav,Traffic_noise_and_roadway_noise
bbcd4533.wav,Squeak
bbcd7659.wav,Bark
bbcf6ddf.wav,Bass_drum
bbd4e8d2.wav,Bark
bbd9aead.wav,Knock
bbdaac8b.wav,Bathtub_(filling_or_washing)
bbdaeb96.wav,"Screaming,Crowd"
bbdf422a.wav,Computer_keyboard
bbe0af49.wav,Sneeze
bbe41464.wav,Keys_jangling
bbe5c1ed.wav,Run
bbe6d434.wav,Crackle
bbe6f314.wav,Waves_and_surf
bbe8cbdc.wav,"Strum,Female_singing"
bbea4d8d.wav,Traffic_noise_and_roadway_noise
bbee4152.wav,Frying_(food)
bbf1fc8a.wav,"Child_speech_and_kid_speaking,Drawer_open_or_close"
bbf3ee2b.wav,Race_car_and_auto_racing
bbfed0e0.wav,Whispering
bc01103d.wav,Gong
bc020bf6.wav,Bark
bc0369de.wav,Chirp_and_tweet
bc03a6d3.wav,Computer_keyboard
bc0bfbe7.wav,Female_singing
bc0f50d3.wav,Sigh
bc195c70.wav,Bark
bc242d52.wav,"Male_singing,Female_singing"
bc24e626.wav,Glockenspiel
bc271f07.wav,Tick-tock
bc29d34e.wav,Fill_(with_liquid)
bc2f0a19.wav,Fart
bc3892c1.wav,"Car_passing_by,Accelerating_and_revving_and_vroom"
bc3a7e48.wav,"Zipper_(clothing),Microwave_oven"
bc420613.wav,Burping_and_eructation
bc450168.wav,Scissors
bc4dd10e.wav,Bus
bc4ea15a.wav,Raindrop
bc565b2c.wav,"Cupboard_open_or_close,Drawer_open_or_close"
bc5f0e07.wav,Drip
bc6156a5.wav,Bicycle_bell
bc642f33.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
bc64b037.wav,"Zipper_(clothing),Fart"
bc69bdfe.wav,Bass_drum
bc6a1785.wav,Acoustic_guitar
bc6c4428.wav,Bus
bc6d2877.wav,Raindrop
bc6e4121.wav,Screaming
bc6ebd63.wav,Gong
bc7182da.wav,Squeak
bc75007a.wav,Cricket
bc76c5c1.wav,Waves_and_surf
bc7a3f59.wav,Walk_and_footsteps
bc7cac28.wav,Fart
bc7e05d1.wav,Car_passing_by
bc805486.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
bc81f050.wav,Fart
bc863842.wav,"Glockenspiel,Church_bell"
bc8711f1.wav,Cupboard_open_or_close
bc87a22c.wav,Hiss
bc899739.wav,Accelerating_and_revving_and_vroom
bc90842c.wav,Sneeze
bc9c55b1.wav,Chirp_and_tweet
bc9d1451.wav,Cricket
bca2a95e.wav,Gong
bca76135.wav,Traffic_noise_and_roadway_noise
bca9721f.wav,"Car_passing_by,Race_car_and_auto_racing"
bcae2e0a.wav,Walk_and_footsteps
bcb2aa56.wav,Microwave_oven
bcb6106e.wav,Screaming
bcbc226a.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
bcbcdf14.wav,Gong
bcc3e9af.wav,Dishes_and_pots_and_pans
bcc55fb4.wav,"Marimba_and_xylophone,Glockenspiel"
bcc9feb3.wav,Sigh
bccbc224.wav,"Marimba_and_xylophone,Glockenspiel"
bccdd906.wav,"Cupboard_open_or_close,Printer,Knock,Slam"
bccf7e9b.wav,Printer
bcd357c6.wav,Sneeze
bcd55a9a.wav,Clapping
bcd65d0b.wav,Accordion
bcd66a09.wav,Female_singing
bcd9488b.wav,Clapping
bcdca65d.wav,"Computer_keyboard,Water_tap_and_faucet,Keys_jangling,Scissors,Sink_(filling_or_washing)"
bcde064f.wav,Fart
bcdf419c.wav,Hiss
bce318db.wav,"Zipper_(clothing),Walk_and_footsteps"
bce5d3f0.wav,Walk_and_footsteps
bce6844c.wav,Male_singing
bce8876f.wav,Printer
bcecf518.wav,Gong
bcf09be4.wav,Yell
bcf1e059.wav,Squeak
bcfe64b4.wav,Meow
bcfeb4b9.wav,Drawer_open_or_close
bd01d413.wav,Car_passing_by
bd02e04e.wav,Cricket
bd058571.wav,Burping_and_eructation
bd05e699.wav,Frying_(food)
bd0c12bd.wav,Whispering
bd0d39ea.wav,Mechanical_fan
bd0e54c1.wav,"Male_singing,Female_singing"
bd1134cc.wav,Accordion
bd11e115.wav,Male_singing
bd12989e.wav,Cutlery_and_silverware
bd14d36d.wav,Acoustic_guitar
bd1cf4e0.wav,Meow
bd22335e.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware,Chink_and_clink"
bd2d9973.wav,Drawer_open_or_close
bd2e86ce.wav,Crackle
bd2fae0a.wav,Bicycle_bell
bd33165f.wav,Bathtub_(filling_or_washing)
bd392d0d.wav,Bicycle_bell
bd3b6d04.wav,Fart
bd417487.wav,Acoustic_guitar
bd4187d6.wav,Trickle_and_dribble
bd48aaae.wav,Walk_and_footsteps
bd4b103f.wav,Hi-hat
bd4b7e92.wav,Applause
bd4e041f.wav,"Hiss,Gurgling,Toilet_flush"
bd4f2df6.wav,Motorcycle
bd4ff2eb.wav,Chirp_and_tweet
bd505b84.wav,Buzz
bd54d957.wav,Bark
bd552411.wav,"Chewing_and_mastication,Toilet_flush,Sink_(filling_or_washing)"
bd6302b3.wav,Bass_guitar
bd6f51de.wav,Chink_and_clink
bd78f201.wav,Bus
bd7ee232.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
bd800529.wav,Scissors
bd85efda.wav,Accelerating_and_revving_and_vroom
bd86e5ad.wav,"Cupboard_open_or_close,Knock"
bd88041d.wav,Fart
bd8cca9c.wav,Trickle_and_dribble
bd8f13ae.wav,Bus
bd94f2f8.wav,Drawer_open_or_close
bd955028.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
bd990710.wav,Squeak
bd993e31.wav,Microwave_oven
bd9c5553.wav,Male_speech_and_man_speaking
bd9cea2e.wav,Fart
bda2f778.wav,"Water_tap_and_faucet,Hiss,Sink_(filling_or_washing)"
bda72c60.wav,Crackle
bda7a496.wav,Slam
bda980cf.wav,Female_speech_and_woman_speaking
bdad7f12.wav,"Applause,Harmonica"
bdb2674e.wav,Toilet_flush
bdb36f80.wav,Mechanical_fan
bdb3d0db.wav,Chink_and_clink
bdb53674.wav,Waves_and_surf
bdb93056.wav,Finger_snapping
bdbcad42.wav,Writing
bdbe34e8.wav,Toilet_flush
bdc1ce63.wav,Frying_(food)
bdc2de51.wav,Keys_jangling
bdc338d5.wav,Female_singing
bdc3f616.wav,Acoustic_guitar
bdc52327.wav,Race_car_and_auto_racing
bdc7db27.wav,Female_singing
bdca0846.wav,Gurgling
bdcd351f.wav,"Female_speech_and_woman_speaking,Female_singing"
bdd47913.wav,Bass_guitar
bdd82af9.wav,Female_singing
bdd9461a.wav,Clapping
bddad641.wav,Crowd
bddbe7ed.wav,"Male_singing,Female_singing"
bddcf02f.wav,Female_speech_and_woman_speaking
bde13994.wav,"Zipper_(clothing),Squeak,Screaming"
bde43daf.wav,Sigh
bde5800e.wav,Raindrop
bdeda303.wav,Acoustic_guitar
bdedd3f0.wav,Run
bdf7606c.wav,Race_car_and_auto_racing
bdf7616b.wav,Whispering
bdfce92a.wav,Stream
bdfe7fac.wav,Bus
bdfeecb7.wav,Bathtub_(filling_or_washing)
be027ce3.wav,Squeak
be04f30a.wav,Tap
be08d04f.wav,Cupboard_open_or_close
be0a92e2.wav,Sigh
be0eeb4d.wav,Bathtub_(filling_or_washing)
be1b3adc.wav,"Shatter,Chink_and_clink"
be1b76f8.wav,Computer_keyboard
be1d8e5e.wav,Writing
be1f2af8.wav,"Printer,Buzz"
be23dea8.wav,Car_passing_by
be273a3c.wav,Race_car_and_auto_racing
be29a6af.wav,Acoustic_guitar
be2d26da.wav,"Cheering,Crowd"
be39f83d.wav,Chewing_and_mastication
be3d4a5a.wav,Female_singing
be402cfd.wav,"Strum,Harmonica"
be4caf5e.wav,"Gasp,Bass_guitar,Finger_snapping"
be4d77cd.wav,Zipper_(clothing)
be4f244b.wav,Motorcycle
be52bad4.wav,"Fart,Finger_snapping"
be543d03.wav,Scissors
be5490df.wav,Female_speech_and_woman_speaking
be55e0e4.wav,Bass_drum
be563317.wav,"Strum,Electric_guitar"
be5d2c6e.wav,Meow
be5f4a2f.wav,Car_passing_by
be6278d7.wav,Female_singing
be64f577.wav,"Drip,Trickle_and_dribble"
be69b3f4.wav,Tap
be6e9899.wav,Male_singing
be709026.wav,Frying_(food)
be72b94f.wav,Drip
be75a845.wav,Drawer_open_or_close
be77d726.wav,Sneeze
be79daff.wav,Microwave_oven
be7a5ca0.wav,Drawer_open_or_close
be88fe6d.wav,"Writing,Chewing_and_mastication"
be8d0b43.wav,Cricket
be942b03.wav,Accelerating_and_revving_and_vroom
be94ac9a.wav,Tap
be96a900.wav,Race_car_and_auto_racing
be9b1123.wav,Traffic_noise_and_roadway_noise
be9e0c38.wav,Raindrop
be9e6faf.wav,Female_speech_and_woman_speaking
bea19578.wav,Crackle
bea1b121.wav,Raindrop
bea83978.wav,"Fill_(with_liquid),Bathtub_(filling_or_washing),Water_tap_and_faucet,Sink_(filling_or_washing)"
beaaa09a.wav,Bus
beabbd5e.wav,Clapping
bebd57ee.wav,Male_speech_and_man_speaking
bebd7f08.wav,Race_car_and_auto_racing
bec35aa9.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
becc1b8d.wav,Buzz
becd62de.wav,Finger_snapping
bed0c362.wav,Accordion
bed10252.wav,Child_speech_and_kid_speaking
bed3a9ff.wav,Accordion
bed40830.wav,Microwave_oven
bed7efd7.wav,Accordion
bede066f.wav,Scissors
bedf4957.wav,Crackle
bee61029.wav,Tick-tock
beebcdee.wav,Zipper_(clothing)
bef2d32f.wav,Church_bell
bef7d7ba.wav,Gong
befac2d9.wav,Bus
beff2995.wav,Male_speech_and_man_speaking
bf059ad4.wav,Keys_jangling
bf0d57c0.wav,Bathtub_(filling_or_washing)
bf1187d6.wav,Chink_and_clink
bf146d39.wav,Clapping
bf16e5ff.wav,Race_car_and_auto_racing
bf187a62.wav,Writing
bf18f830.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
bf1e00e1.wav,Sneeze
bf2c71e1.wav,Bark
bf2e7061.wav,Cricket
bf2e83c2.wav,Tick-tock
bf32b7bb.wav,Gurgling
bf390e2e.wav,Applause
bf3b8ad4.wav,Slam
bf3e2a78.wav,Run
bf4141c0.wav,Car_passing_by
bf432d74.wav,Child_speech_and_kid_speaking
bf48e434.wav,Female_speech_and_woman_speaking
bf49834c.wav,Gurgling
bf4e58bc.wav,Trickle_and_dribble
bf4f5703.wav,"Shatter,Chewing_and_mastication,Keys_jangling,Chink_and_clink,Scissors"
bf4f6daf.wav,Tick-tock
bf52bcda.wav,Gasp
bf544377.wav,"Female_speech_and_woman_speaking,Clapping"
bf590b26.wav,Frying_(food)
bf5a8b68.wav,Toilet_flush
bf5baab4.wav,Trickle_and_dribble
bf5bf1ca.wav,Church_bell
bf620def.wav,Male_singing
bf66b572.wav,"Writing,Sneeze"
bf66eaf4.wav,Gurgling
bf6df284.wav,Cricket
bf740f4b.wav,Chirp_and_tweet
bf77068a.wav,Chink_and_clink
bf7aa36e.wav,Computer_keyboard
bf7df6c1.wav,Keys_jangling
bf7e30cd.wav,Gong
bf8280cc.wav,Sneeze
bf884835.wav,"Burping_and_eructation,Sneeze"
bf88771d.wav,"Water_tap_and_faucet,Frying_(food),Sink_(filling_or_washing)"
bf8ba25e.wav,Motorcycle
bf90c5f5.wav,Church_bell
bf922196.wav,Waves_and_surf
bf95a6ee.wav,Finger_snapping
bf983523.wav,Buzz
bfa60e25.wav,Clapping
bfa7d85e.wav,Church_bell
bfab9bca.wav,Crackle
bfae6322.wav,"Walk_and_footsteps,Crackle"
bfc0330d.wav,Child_speech_and_kid_speaking
bfc44447.wav,Chink_and_clink
bfc9094b.wav,Fart
bfcb56c5.wav,Bicycle_bell
bfcc9584.wav,Stream
bfd3165a.wav,Yell
bfd36d98.wav,Acoustic_guitar
bfe17118.wav,Knock
bfe31700.wav,Chirp_and_tweet
bfe4e883.wav,Bass_guitar
bfe5b352.wav,Cheering
bfe77876.wav,Motorcycle
bfe8e92b.wav,Whispering
bff07286.wav,Chirp_and_tweet
bff38f6e.wav,Male_speech_and_man_speaking
bff49e67.wav,"Chewing_and_mastication,Scissors"
bff54844.wav,Applause
bff66443.wav,Computer_keyboard
bff6ae94.wav,Finger_snapping
bff87372.wav,Buzz
bffbd627.wav,Skateboard
c0020063.wav,Crowd
c006c70a.wav,"Car_passing_by,Race_car_and_auto_racing"
c00a69b3.wav,Car_passing_by
c00b5a9f.wav,Car_passing_by
c00e037d.wav,Crackle
c00e0d9c.wav,Accordion
c00e811c.wav,Harmonica
c00f146c.wav,Race_car_and_auto_racing
c00f8edd.wav,"Child_speech_and_kid_speaking,Meow,Drawer_open_or_close"
c015b4c4.wav,Writing
c0180070.wav,Mechanical_fan
c01948c1.wav,Squeak
c01b1fe0.wav,Male_singing
c01cb48f.wav,"Computer_keyboard,Drip,Chewing_and_mastication,Gurgling"
c029ca5c.wav,Tick-tock
c02a8ab7.wav,Raindrop
c02b1e32.wav,Bark
c02cec27.wav,Cricket
c02d1a1d.wav,Cheering
c038a7e6.wav,Drawer_open_or_close
c03904fe.wav,Skateboard
c03acebd.wav,Frying_(food)
c03e8777.wav,Accelerating_and_revving_and_vroom
c04235c1.wav,Female_speech_and_woman_speaking
c0423907.wav,Screaming
c0472a60.wav,Buzz
c049d1b3.wav,Yell
c0518302.wav,Purr
c05184e4.wav,Race_car_and_auto_racing
c0552b9f.wav,Computer_keyboard
c05ba1d8.wav,Dishes_and_pots_and_pans
c05fb586.wav,Female_singing
c062295b.wav,Meow
c0681fd8.wav,Female_speech_and_woman_speaking
c073523c.wav,Bathtub_(filling_or_washing)
c073bb2a.wav,Waves_and_surf
c073ee40.wav,Gurgling
c0763d37.wav,"Whispering,Chewing_and_mastication"
c0812344.wav,Marimba_and_xylophone
c0813681.wav,Cheering
c08177a8.wav,Slam
c082e2d8.wav,Skateboard
c085de34.wav,Microwave_oven
c085ff96.wav,"Car_passing_by,Bicycle_bell"
c09007cd.wav,Mechanical_fan
c092764a.wav,Microwave_oven
c0949fb9.wav,Chirp_and_tweet
c0968672.wav,Whispering
c0972a24.wav,"Strum,Electric_guitar"
c09dac1d.wav,Chink_and_clink
c09e7e2d.wav,Skateboard
c0a079bb.wav,Run
c0a336e6.wav,Purr
c0a3b4b7.wav,Raindrop
c0aafe6b.wav,Zipper_(clothing)
c0ace642.wav,Burping_and_eructation
c0b16bfe.wav,Crowd
c0b23b29.wav,Squeak
c0bd37c1.wav,Gong
c0bd8530.wav,Meow
c0c22ed3.wav,Acoustic_guitar
c0c6855f.wav,Male_singing
c0cf08ff.wav,Run
c0d08e92.wav,"Fill_(with_liquid),Toilet_flush"
c0d6335f.wav,Buzz
c0d7edcb.wav,"Gasp,Sigh,Acoustic_guitar"
c0da82b6.wav,Shatter
c0df02ab.wav,Writing
c0e2b77c.wav,Gong
c0e5b702.wav,"Mechanical_fan,Microwave_oven"
c0e76c62.wav,Clapping
c0e85bb2.wav,Buzz
c0ea18ba.wav,Bass_drum
c0ed51ad.wav,Fart
c0ee518e.wav,Gong
c0ee790e.wav,Stream
c0eecce6.wav,Applause
c0f22a14.wav,Chewing_and_mastication
c0f6dbca.wav,Frying_(food)
c0f6fce9.wav,Bathtub_(filling_or_washing)
c0f70d6d.wav,Chink_and_clink
c0fb1319.wav,Female_singing
c0fd3453.wav,Chirp_and_tweet
c1057c2d.wav,Writing
c107eb57.wav,Strum
c1082c07.wav,Buzz
c109d894.wav,Frying_(food)
c10b34e0.wav,Screaming
c10d56af.wav,Clapping
c10dcd2b.wav,Skateboard
c10ef50c.wav,Bass_guitar
c10f520f.wav,Whispering
c1105bf4.wav,Male_singing
c114e76f.wav,Accordion
c11506d1.wav,Female_singing
c11cb4db.wav,"Bark,Screaming"
c11d6dc1.wav,Squeak
c11f47b0.wav,Female_singing
c12297fc.wav,Child_speech_and_kid_speaking
c12848f0.wav,Printer
c12d87c4.wav,Cheering
c137967d.wav,Hi-hat
c13ab60c.wav,Hiss
c141d3ff.wav,Hiss
c142c5be.wav,Frying_(food)
c1434554.wav,Tap
c1445256.wav,"Computer_keyboard,Scissors"
c1453627.wav,Bass_guitar
c14df56a.wav,Marimba_and_xylophone
c14f0631.wav,Car_passing_by
c1505b73.wav,Screaming
c1538cc5.wav,"Drip,Chewing_and_mastication"
c157791b.wav,Bark
c158f6b3.wav,Hiss
c159a021.wav,Church_bell
c159f0ad.wav,Traffic_noise_and_roadway_noise
c15ebd37.wav,Child_speech_and_kid_speaking
c1616a8a.wav,Raindrop
c16bb0f5.wav,"Zipper_(clothing),Walk_and_footsteps"
c17146a0.wav,Keys_jangling
c1746c7f.wav,"Cricket,Walk_and_footsteps"
c17a765c.wav,Stream
c181369f.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware,Clapping"
c1831a14.wav,"Bass_drum,Hi-hat,Gong"
c18411c7.wav,Buzz
c184f899.wav,Accordion
c1921781.wav,Strum
c1933f8c.wav,Hi-hat
c1995154.wav,Bass_drum
c19cb353.wav,Harmonica
c19def19.wav,Male_speech_and_man_speaking
c1af64fe.wav,Keys_jangling
c1b31583.wav,Squeak
c1be9111.wav,Female_singing
c1c1153c.wav,Computer_keyboard
c1c1f67d.wav,Computer_keyboard
c1c4158c.wav,Hiss
c1c92b34.wav,"Chewing_and_mastication,Scissors"
c1cbf7af.wav,"Bass_drum,Hi-hat"
c1d6383e.wav,Gong
c1d6d2f2.wav,Burping_and_eructation
c1e3ff38.wav,Scissors
c1e63d4d.wav,Walk_and_footsteps
c1e8ab94.wav,Motorcycle
c1f04b50.wav,"Cupboard_open_or_close,Drawer_open_or_close"
c1f69c9e.wav,Meow
c1f7e906.wav,Crowd
c1fd2f62.wav,Knock
c1fd6f2f.wav,Microwave_oven
c1fecdba.wav,Waves_and_surf
c2025436.wav,"Bicycle_bell,Chink_and_clink"
c203c316.wav,"Zipper_(clothing),Computer_keyboard,Fart,Scissors"
c20a0d83.wav,"Marimba_and_xylophone,Glockenspiel"
c210a894.wav,Buzz
c210bc1b.wav,Buzz
c214929a.wav,Female_singing
c2162720.wav,Tick-tock
c21754ff.wav,Church_bell
c21794d0.wav,Clapping
c21b04ef.wav,Meow
c21dcf09.wav,Female_singing
c21f451d.wav,Waves_and_surf
c22425c1.wav,"Whispering,Sneeze"
c224b937.wav,Female_speech_and_woman_speaking
c22a0349.wav,"Applause,Sigh"
c22c2f8a.wav,Acoustic_guitar
c22cd7f5.wav,Raindrop
c231649d.wav,Mechanical_fan
c232760c.wav,"Knock,Slam"
c232db80.wav,Bus
c2330c58.wav,Screaming
c23535b4.wav,Cupboard_open_or_close
c2357173.wav,Bathtub_(filling_or_washing)
c239b9a0.wav,Slam
c23d950a.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)"
c2400e12.wav,Waves_and_surf
c241472e.wav,Slam
c24660e1.wav,Meow
c24eaa80.wav,Microwave_oven
c250951a.wav,Male_singing
c25137cd.wav,Chewing_and_mastication
c251b10b.wav,Motorcycle
c252b4e4.wav,Acoustic_guitar
c25580e7.wav,Frying_(food)
c256bc30.wav,Accelerating_and_revving_and_vroom
c25ad737.wav,Purr
c261cf29.wav,"Gasp,Whispering,Sigh"
c262faec.wav,Slam
c26878a5.wav,Car_passing_by
c268e69a.wav,Gong
c26bf456.wav,Frying_(food)
c26e3ed9.wav,"Strum,Electric_guitar"
c2759744.wav,Bus
c27c5206.wav,Race_car_and_auto_racing
c27f8f98.wav,Toilet_flush
c283cac3.wav,Accordion
c28994a4.wav,Drawer_open_or_close
c28b1bcb.wav,Cheering
c296301f.wav,"Yell,Electric_guitar"
c2988835.wav,Whispering
c2a2ba94.wav,Writing
c2a7b436.wav,Bathtub_(filling_or_washing)
c2ade5b4.wav,Motorcycle
c2b00e95.wav,Male_speech_and_man_speaking
c2b26257.wav,Female_singing
c2b8d336.wav,Yell
c2b8e9b9.wav,Tap
c2ba0d51.wav,"Cupboard_open_or_close,Drawer_open_or_close"
c2babf62.wav,Cheering
c2bf9505.wav,"Fill_(with_liquid),Water_tap_and_faucet,Toilet_flush"
c2c3259d.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
c2c5c18c.wav,Bark
c2c63665.wav,Fill_(with_liquid)
c2c6ef1b.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)"
c2c9ccbf.wav,Motorcycle
c2cdbe90.wav,Traffic_noise_and_roadway_noise
c2d29e1b.wav,Squeak
c2d3df16.wav,Male_singing
c2dab3ac.wav,Clapping
c2db2a23.wav,Squeak
c2db63d0.wav,Burping_and_eructation
c2dd77bb.wav,Male_speech_and_man_speaking
c2de19c3.wav,Whispering
c2de5088.wav,Accordion
c2dfb020.wav,Car_passing_by
c2e14d86.wav,Buzz
c2e7b065.wav,Accordion
c2f8162b.wav,Run
c2fb67d6.wav,Harmonica
c3005964.wav,Skateboard
c30618d0.wav,Drawer_open_or_close
c309ee26.wav,Burping_and_eructation
c3123921.wav,Traffic_noise_and_roadway_noise
c312b95a.wav,"Bathtub_(filling_or_washing),Drawer_open_or_close"
c31ecbde.wav,Drip
c325013f.wav,"Cupboard_open_or_close,Drawer_open_or_close"
c326966e.wav,Squeak
c3333bb5.wav,"Bass_drum,Hi-hat,Chink_and_clink"
c334f07d.wav,Bicycle_bell
c340ffbb.wav,Accordion
c3438686.wav,"Gasp,Sigh,Sneeze"
c34719f3.wav,Electric_guitar
c349e34c.wav,Meow
c34bf8ad.wav,Waves_and_surf
c355d704.wav,"Child_speech_and_kid_speaking,Sneeze,Scissors"
c359861f.wav,Mechanical_fan
c35ebdf2.wav,Fart
c362a954.wav,Hiss
c363dff2.wav,Stream
c36719fb.wav,Crackle
c36f1594.wav,Sneeze
c36fa597.wav,Hi-hat
c372baa4.wav,Scissors
c378f1bb.wav,Male_singing
c3793928.wav,Glockenspiel
c379e7f3.wav,Car_passing_by
c37a644c.wav,"Acoustic_guitar,Harmonica"
c37b959d.wav,"Strum,Electric_guitar"
c3817af5.wav,Frying_(food)
c3847c82.wav,"Raindrop,Water_tap_and_faucet"
c386d840.wav,Microwave_oven
c38c8ad2.wav,Race_car_and_auto_racing
c38e01ff.wav,Mechanical_fan
c390fdb7.wav,Screaming
c3a8517e.wav,Skateboard
c3a9213f.wav,Bass_drum
c3aad7d7.wav,Chink_and_clink
c3adfeb8.wav,"Marimba_and_xylophone,Glockenspiel"
c3b21102.wav,Cricket
c3bc735a.wav,Applause
c3bcd6ee.wav,Sneeze
c3bd7f11.wav,"Whispering,Squeak"
c3bebdae.wav,"Stream,Trickle_and_dribble"
c3bfe30a.wav,Cupboard_open_or_close
c3c3daaa.wav,Burping_and_eructation
c3c4f3a6.wav,Raindrop
c3c5a48f.wav,Keys_jangling
c3c728d1.wav,Screaming
c3c8b06c.wav,"Fill_(with_liquid),Water_tap_and_faucet"
c3c8dbe3.wav,"Female_speech_and_woman_speaking,Male_speech_and_man_speaking"
c3c99c7a.wav,"Stream,Trickle_and_dribble"
c3cb7512.wav,Gurgling
c3cc4262.wav,Chink_and_clink
c3cf1544.wav,Mechanical_fan
c3cff793.wav,Raindrop
c3d1c8d8.wav,Chirp_and_tweet
c3d83c26.wav,Marimba_and_xylophone
c3de599c.wav,Acoustic_guitar
c3def7b1.wav,Squeak
c3e1e590.wav,Bark
c3e2b116.wav,Chewing_and_mastication
c3e655a7.wav,Chewing_and_mastication
c3e7e759.wav,Male_speech_and_man_speaking
c3ef5711.wav,Frying_(food)
c3f11b04.wav,Accelerating_and_revving_and_vroom
c3fcc518.wav,Microwave_oven
c402dac9.wav,Printer
c40430db.wav,"Zipper_(clothing),Sigh,Screaming"
c4051f2a.wav,Stream
c405b7cc.wav,Traffic_noise_and_roadway_noise
c405d161.wav,Cricket
c4086520.wav,Buzz
c40ab526.wav,Walk_and_footsteps
c40caf0a.wav,Knock
c413e63c.wav,"Motorcycle,Accelerating_and_revving_and_vroom"
c4164da1.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
c41801fe.wav,Hiss
c41bf528.wav,"Computer_keyboard,Scissors,Knock,Sink_(filling_or_washing)"
c41dd8cc.wav,Frying_(food)
c421d4a2.wav,Male_speech_and_man_speaking
c4220ce0.wav,Skateboard
c42af688.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
c42c43eb.wav,Purr
c42e3719.wav,Race_car_and_auto_racing
c4301075.wav,Sneeze
c431e995.wav,Harmonica
c4355add.wav,"Bass_guitar,Gong"
c435aaad.wav,Toilet_flush
c43ceee2.wav,Screaming
c44079c8.wav,Tap
c44194a5.wav,Hiss
c443d7ad.wav,Stream
c443e1c0.wav,Waves_and_surf
c4488761.wav,Sigh
c44cb59e.wav,Chink_and_clink
c44e33fe.wav,Squeak
c44f85f7.wav,"Gasp,Bicycle_bell"
c45ab219.wav,Screaming
c45b56eb.wav,Motorcycle
c45c3380.wav,Run
c45cf705.wav,Hiss
c45eb152.wav,Purr
c4627512.wav,Trickle_and_dribble
c4634602.wav,Waves_and_surf
c467a0f5.wav,"Gasp,Sneeze"
c46d37b6.wav,Fill_(with_liquid)
c46d9a6f.wav,Traffic_noise_and_roadway_noise
c46eec38.wav,Shatter
c47245bc.wav,Burping_and_eructation
c477e931.wav,"Cupboard_open_or_close,Drawer_open_or_close,Slam"
c47bbe0c.wav,Bus
c47bc63b.wav,Purr
c47dde5d.wav,Car_passing_by
c48bccc8.wav,Marimba_and_xylophone
c48c0259.wav,"Cheering,Crowd"
c48f12da.wav,Motorcycle
c4921ea4.wav,"Tick-tock,Church_bell,Gong"
c4952cd4.wav,Female_speech_and_woman_speaking
c49e68b4.wav,Scissors
c4a4e8a4.wav,Squeak
c4a6ef2d.wav,Female_singing
c4b42c86.wav,Cutlery_and_silverware
c4b6f489.wav,Bass_guitar
c4b9617a.wav,Shatter
c4ba2db4.wav,Gong
c4c2fe1f.wav,Writing
c4c313aa.wav,Accordion
c4c784f3.wav,Motorcycle
c4ca70cd.wav,Church_bell
c4d20308.wav,Stream
c4d517a5.wav,Drawer_open_or_close
c4ddef20.wav,Sigh
c4e61bd3.wav,Burping_and_eructation
c4e6f61f.wav,"Knock,Clapping"
c4e78fd3.wav,Writing
c4f38929.wav,Crackle
c4fcd2e0.wav,Yell
c4fef2b6.wav,Car_passing_by
c4ff1bd3.wav,Bass_drum
c505b790.wav,Printer
c5063346.wav,Gurgling
c507f896.wav,Raindrop
c5082150.wav,Meow
c50acc55.wav,Drawer_open_or_close
c50dc5c2.wav,Male_singing
c515cbba.wav,Car_passing_by
c51b66d2.wav,Squeak
c52416a7.wav,Gasp
c5282bfc.wav,Buzz
c5282d77.wav,Chirp_and_tweet
c52b2cfc.wav,Keys_jangling
c5326fcb.wav,Shatter
c53e1bf0.wav,Sneeze
c541e95e.wav,Fill_(with_liquid)
c5443a69.wav,Squeak
c5443fc3.wav,Hiss
c54fd100.wav,Clapping
c552125e.wav,Harmonica
c5531629.wav,"Gasp,Whispering,Fart"
c5542f7f.wav,Tick-tock
c5548bbb.wav,Computer_keyboard
c554e5d0.wav,Crowd
c55ab822.wav,"Computer_keyboard,Hi-hat,Acoustic_guitar"
c55f9eb6.wav,Chewing_and_mastication
c5656835.wav,Motorcycle
c56638ee.wav,Waves_and_surf
c56a3cd3.wav,Gurgling
c56acfe1.wav,Cheering
c56b71a5.wav,Crowd
c56b8df9.wav,"Bass_drum,Bass_guitar"
